Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
Buyer Led - Logistics by,Data representing the buyer led - logistics by.,"logistics.logistics_stock_bv.""Buyer Led - Logistics by""",logistics.logistics_stock_bv,
Logistics Led SO Dedup,Data representing the logistics led so dedup.,"logistics.logistics_stock_bv.""Logistics Led SO Dedup""",logistics.logistics_stock_bv,
Merchant Led Post Assigned Cancel,Data representing the merchant led post assigned cancel.,"logistics.logistics_stock_bv.""Merchant Led Post Assigned Cancel""",logistics.logistics_stock_bv,
Merchant Led SO Postassgn,Data representing the merchant led so postassgn.,"logistics.logistics_stock_bv.""Merchant Led SO Postassgn""",logistics.logistics_stock_bv,
Merchant Led Preassigned SO,Data representing the merchant led preassigned so.,"logistics.logistics_stock_bv.""Merchant Led Preassigned SO""",logistics.logistics_stock_bv,
Merchant Led - Logistics by,Data representing the merchant led - logistics by.,"logistics.logistics_stock_bv.""Merchant Led - Logistics by""",logistics.logistics_stock_bv,
Buyer Led - Buyer by,Data representing the buyer led - buyer by.,"logistics.logistics_stock_bv.""Buyer Led - Buyer by""",logistics.logistics_stock_bv,
Merchant Led - Seller by (Post),Data representing the merchant led - seller by (post).,"logistics.logistics_stock_bv.""Merchant Led - Seller by (Post)""",logistics.logistics_stock_bv,
Pick Up State,Turn-Around-Time (TAT) measurement.,"logistics.logistics_stock_bv.""Pick Up State""",logistics.logistics_stock_bv,
Delivery State,Turn-Around-Time (TAT) measurement.,"logistics.logistics_stock_bv.""Delivery State""",logistics.logistics_stock_bv,
Pick Up City,City name for the given context.,"logistics.logistics_stock_bv.""Pick Up City""",logistics.logistics_stock_bv,
Delivery City,City name for the given context.,"logistics.logistics_stock_bv.""Delivery City""",logistics.logistics_stock_bv,
Pick Up Tier,Data representing the pick up tier.,"logistics.logistics_stock_bv.""Pick Up Tier""",logistics.logistics_stock_bv,
Delivery Tier,Data representing the delivery tier.,"logistics.logistics_stock_bv.""Delivery Tier""",logistics.logistics_stock_bv,
Pick Up Zone,Data representing the pick up zone.,"logistics.logistics_stock_bv.""Pick Up Zone""",logistics.logistics_stock_bv,
Delivery Zone,Data representing the delivery zone.,"logistics.logistics_stock_bv.""Delivery Zone""",logistics.logistics_stock_bv,
Seller NP,Data representing the seller np.,"logistics.logistics_stock_bv.""Seller NP""",logistics.logistics_stock_bv,
"▼ lsp_funnel_view   (view, 67 cols)",,,logistics.lsp_funnel_view,"WITH base AS (
         SELECT master_log.bap_id,
            master_log.bpp_id,
            master_log.order_id,
            master_log.transaction_id,
            master_log.date,
            master_log.order_created_at,
            master_log.cancellation_code,
            master_log.latest_order_status,
            master_log.retail_order_id,
            master_log.pick_up_pincode,
            master_log.delivery_pincode,
            master_log.retail_category,
            master_log.shipment_type,
            master_log.fulfillment_type,
            master_log.f_agent_assigned_at_date,
            master_log.delivered_date,
            master_log.cancelled_date,
            master_log.picked_date
           FROM logistics.master_log
          WHERE master_log.date >= (CURRENT_DATE - '45 days'::interval) AND master_log.drop_row = 0
        ), txid AS (
         SELECT base.bap_id,
            base.transaction_id,
            max(base.retail_order_id::text) AS roi
           FROM base
          WHERE base.retail_order_id IS NOT NULL
          GROUP BY base.bap_id, base.transaction_id
        ), txid_base AS (
         SELECT b.bap_id,
            b.bpp_id,
            b.order_id,
            b.transaction_id,
            b.date,
            b.order_created_at,
            b.cancellation_code,
            b.latest_order_status,
            b.retail_order_id,
            b.pick_up_pincode,
            b.delivery_pincode,
            b.retail_category,
            b.shipment_type,
            b.fulfillment_type,
            b.f_agent_assigned_at_date,
            b.delivered_date,
            b.cancelled_date,
            b.picked_date,
            tx.roi
           FROM base b
             LEFT JOIN txid tx ON tx.transaction_id::text = b.transaction_id::text AND tx.bap_id::text = b.bap_id::text AND tx.roi IS NOT NULL
        ), base_master AS (
         SELECT ml.bpp_id,
            ml.bap_id,
            ml.date,
            ml.transaction_id,
            COALESCE(ml.roi, ml.retail_order_id::text, ml.transaction_id::text) AS retail_order_id,
            ml.pick_up_pincode,
            ml.delivery_pincode,
            ml.retail_category,
            ml.shipment_type,
            ml.cancellation_code,
            ml.fulfillment_type,
            ml.f_agent_assigned_at_date,
            ml.order_created_at,
            ml.picked_date,
                CASE
                    WHEN ml.delivered_date IS NULL AND ml.cancelled_date IS NOT NULL THEN ml.cancelled_date
                    ELSE NULL::timestamp without time zone
                END AS cancelled_date,
                CASE
                    WHEN ml.delivered_date IS NULL AND ml.cancelled_date IS NOT NULL THEN 'Cancelled'::character varying
                    WHEN ml.delivered_date IS NOT NULL AND ml.cancelled_date IS NULL THEN 'Completed'::character varying
                    ELSE ml.latest_order_status
                END AS order_status,
            row_number() OVER (PARTITION BY ml.order_id, ml.transaction_id, ml.bap_id, ml.bpp_id, ml.order_created_at ORDER BY ml.order_created_at DESC) AS rn,
                CASE
                    WHEN ml.shipment_type::text = 'P2P'::text AND ml.f_agent_assigned_at_date IS NULL AND (ml.delivered_date IS NULL AND ml.cancelled_date IS NOT NULL OR ml.latest_order_status::text = 'Cancelled'::text) THEN row_number() OVER (PARTITION BY ml.order_id, ml.transaction_id, ml.bap_id, ml.bpp_id, ml.order_created_at ORDER BY ml.order_created_at DESC)
                    ELSE 0::bigint
                END AS preassigned_p2p_cancel_rn
           FROM txid_base ml
        ), aggregated AS (
         SELECT base_master.bap_id,
            base_master.bpp_id,
            base_master.date,
            base_master.transaction_id,
            base_master.retail_order_id,
            max(base_master.pick_up_pincode::text) AS pick_up_pincode,
            max(base_master.delivery_pincode::text) AS delivery_pincode,
            max(base_master.retail_category::text) AS retail_category,
            max(base_master.shipment_type::text) AS shipment_type,
            max(base_master.fulfillment_type::text) AS fulfillment_type,
            max(base_master.cancellation_code::text) AS cancellation_code,
            min(base_master.order_created_at) AS order_created_at,
            max(base_master.cancelled_date) AS cancelled_date,
            max(base_master.f_agent_assigned_at_date) AS max_assigned,
            bool_or(base_master.order_status::text = 'Completed'::text) AS has_completed,
            bool_or(base_master.order_status::text = 'Cancelled'::text) AS has_cancelled,
            bool_or(base_master.picked_date IS NOT NULL) AS has_picked,
            sum(base_master.preassigned_p2p_cancel_rn) AS preassigned_p2p_cancel_rn,
            sum(base_master.rn) AS total_confirm
           FROM base_master
          GROUP BY base_master.bap_id, base_master.bpp_id, base_master.date, base_master.transaction_id, base_master.retail_order_id
        ), txn_dimensions AS (
         SELECT aggregated.bap_id,
            aggregated.bpp_id,
            aggregated.date,
            aggregated.transaction_id,
            aggregated.retail_order_id,
            aggregated.pick_up_pincode,
            aggregated.delivery_pincode,
            aggregated.retail_category,
            aggregated.shipment_type,
            aggregated.fulfillment_type,
            aggregated.cancellation_code,
            aggregated.order_created_at,
            aggregated.cancelled_date,
            aggregated.max_assigned,
            aggregated.has_completed,
            aggregated.has_cancelled,
            aggregated.has_picked,
            aggregated.total_confirm,
            aggregated.preassigned_p2p_cancel_rn,
                CASE
                    WHEN (EXISTS ( SELECT 1
                       FROM analytics_insight.order_level_60days_mv lo
                      WHERE lo.""Network order id""::text = aggregated.retail_order_id)) THEN 'Linked'::text
                    ELSE 'Independent'::text
                END AS linked
           FROM aggregated
        ), final AS (
         SELECT txn_dimensions.bap_id,
            txn_dimensions.bpp_id,
            txn_dimensions.date,
            txn_dimensions.transaction_id,
            txn_dimensions.retail_order_id,
            txn_dimensions.linked,
            txn_dimensions.pick_up_pincode,
            txn_dimensions.delivery_pincode,
            txn_dimensions.retail_category,
            txn_dimensions.shipment_type,
            txn_dimensions.fulfillment_type,
            txn_dimensions.cancellation_code,
            txn_dimensions.total_confirm AS on_confirms,
            txn_dimensions.total_confirm - txn_dimensions.preassigned_p2p_cancel_rn AS confirmed_orders,
                CASE
                    WHEN txn_dimensions.has_completed THEN 'Completed'::text
                    WHEN txn_dimensions.has_cancelled AND txn_dimensions.max_assigned IS NULL THEN 'Preassigned Cancel'::text
                    WHEN txn_dimensions.has_cancelled AND txn_dimensions.max_assigned IS NOT NULL THEN 'Postassigned Cancel'::text
                    WHEN NOT txn_dimensions.has_cancelled AND txn_dimensions.max_assigned IS NULL THEN 'Preassigned Open'::text
                    WHEN NOT txn_dimensions.has_cancelled AND txn_dimensions.max_assigned IS NOT NULL THEN 'Postassigned Open'::text
                    ELSE NULL::text
                END AS transaction_status,
                CASE
                    WHEN txn_dimensions.cancellation_code = ANY (ARRAY['010'::text, '011'::text, '012'::text, '013'::text, '014'::text, '015'::text, '051'::text, '101'::text]) THEN 'Buyer Cancel'::text
                    WHEN txn_dimensions.cancellation_code = ANY (ARRAY['001'::text, '002'::text, '003'::text, '004'::text, '005'::text, '008'::text, '009'::text, '018'::text, '019'::text, '021'::text, '022'::text, '050'::text, '100'::text, '102'::text, '103'::text, '104'::text, '105'::text, '125'::text, '126'::text, '127'::text, '128'::text, '132'::text, '133'::text, '150'::text, '151'::text, '152'::text, '155'::text, '200'::text, '202'::text, '203'::text, '225'::text, '226'::text, '227'::text, '231'::text, '250'::text, '251'::text, '994'::text, '996'::text]) THEN 'Seller Cancel'::text
                    WHEN txn_dimensions.cancellation_code = ANY (ARRAY['006'::text, '007'::text, '016'::text, '017'::text, '020'::text, '052'::text, '129'::text, '130'::text, '131'::text, '153'::text, '154'::text, '156'::text, '175'::text, '201'::text, '228'::text, '229'::text, '230'::text, '252'::text, '275'::text, '995'::text, '997'::text]) THEN 'Logistics Cancel'::text
                    ELSE 'Unknown'::text
                END AS cancel_attribution,
                CASE
                    WHEN txn_dimensions.has_completed OR txn_dimensions.max_assigned IS NOT NULL THEN 'Assigned'::text
                    ELSE 'Not assigned'::text
                END AS is_assigned,
                CASE
                    WHEN txn_dimensions.has_picked THEN 'Postpickup'::text
                    ELSE 'Prepickup'::text
                END AS pickup_status,
                CASE
                    WHEN txn_dimensions.has_cancelled THEN
                    CASE
                        WHEN (EXTRACT(epoch FROM txn_dimensions.cancelled_date - txn_dimensions.order_created_at) / 60::numeric) <= 2::numeric THEN '0-2 mins'::text
                        WHEN (EXTRACT(epoch FROM txn_dimensions.cancelled_date - txn_dimensions.order_created_at) / 60::numeric) <= 5::numeric THEN '3-5 mins'::text
                        WHEN (EXTRACT(epoch FROM txn_dimensions.cancelled_date - txn_dimensions.order_created_at) / 60::numeric) <= 10::numeric THEN '5-10 mins'::text
                        WHEN (EXTRACT(epoch FROM txn_dimensions.cancelled_date - txn_dimensions.order_created_at) / 60::numeric) <= 15::numeric THEN '10-15 mins'::text
                        WHEN (EXTRACT(epoch FROM txn_dimensions.cancelled_date - txn_dimensions.order_created_at) / 60::numeric) <= 20::numeric THEN '15-20 mins'::text
                        ELSE '> 20 mins'::text
                    END
                    ELSE NULL::text
                END AS cancel_time_bucket
           FROM txn_dimensions
        )
 SELECT bap_id,
    bpp_id,
    date,
    linked,
    pick_up_pincode,
    delivery_pincode,
    retail_category,
    shipment_type,
    fulfillment_type,
    count(DISTINCT transaction_id) AS request,
    count(DISTINCT retail_order_id) AS unique_retail_order,
    sum(on_confirms) AS on_confirms,
    sum(confirmed_orders) AS confirmed_orders,
    count(DISTINCT
        CASE
            WHEN is_assigned = 'Assigned'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS assigned,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Completed'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS delivered,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS preassigned_cancel,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_buyer_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_seller_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS precancel_logistics_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postassigned_cancel,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_prepickup_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Buyer Cancel'::text AND pickup_status = 'Postpickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_buyer_postpickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_prepickup_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Seller Cancel'::text AND pickup_status = 'Postpickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_seller_postpickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '0-2 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_0_2,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '3-5 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_3_5,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '5-10 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_5_10,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '10-15 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_10_15,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '15-20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_15_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Prepickup'::text AND cancel_time_bucket = '> 20 mins'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_prepickup_gt_20,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Cancel'::text AND cancel_attribution = 'Logistics Cancel'::text AND pickup_status = 'Postpickup'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postcancel_logistics_postpickup,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Preassigned Open'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS preassigned_open,
    count(DISTINCT
        CASE
            WHEN transaction_status = 'Postassigned Open'::text THEN transaction_id
            ELSE NULL::character varying
        END) AS postassigned_open
   FROM final f
  GROUP BY bap_id, bpp_id, date, linked, pick_up_pincode, delivery_pincode, retail_category, shipment_type, fulfillment_type;"
bap_id,Unique identifier for the Buyer App (BAP).,"logistics.lsp_funnel_view.""bap_id""",logistics.lsp_funnel_view,
bpp_id,Unique identifier for the Seller App (BPP).,"logistics.lsp_funnel_view.""bpp_id""",logistics.lsp_funnel_view,
date,Timestamp or date indicating when date occurred.,"logistics.lsp_funnel_view.""date""",logistics.lsp_funnel_view,
linked,Data representing the linked.,"logistics.lsp_funnel_view.""linked""",logistics.lsp_funnel_view,
pick_up_pincode,Indian postal code (pincode).,"logistics.lsp_funnel_view.""pick_up_pincode""",logistics.lsp_funnel_view,
delivery_pincode,Indian postal code (pincode).,"logistics.lsp_funnel_view.""delivery_pincode""",logistics.lsp_funnel_view,
retail_category,Timestamp or date indicating when retail category occurred.,"logistics.lsp_funnel_view.""retail_category""",logistics.lsp_funnel_view,
shipment_type,Data representing the shipment type.,"logistics.lsp_funnel_view.""shipment_type""",logistics.lsp_funnel_view,
fulfillment_type,Data representing the fulfillment type.,"logistics.lsp_funnel_view.""fulfillment_type""",logistics.lsp_funnel_view,
request,Data representing the request.,"logistics.lsp_funnel_view.""request""",logistics.lsp_funnel_view,
unique_retail_order,Data representing the unique retail order.,"logistics.lsp_funnel_view.""unique_retail_order""",logistics.lsp_funnel_view,
on_confirms,Data representing the on confirms.,"logistics.lsp_funnel_view.""on_confirms""",logistics.lsp_funnel_view,
confirmed_orders,Data representing the confirmed orders.,"logistics.lsp_funnel_view.""confirmed_orders""",logistics.lsp_funnel_view,
assigned,Data representing the assigned.,"logistics.lsp_funnel_view.""assigned""",logistics.lsp_funnel_view,
delivered,Data representing the delivered.,"logistics.lsp_funnel_view.""delivered""",logistics.lsp_funnel_view,
preassigned_cancel,Data representing the preassigned cancel.,"logistics.lsp_funnel_view.""preassigned_cancel""",logistics.lsp_funnel_view,
precancel_buyer,Data representing the precancel buyer.,"logistics.lsp_funnel_view.""precancel_buyer""",logistics.lsp_funnel_view,
precancel_buyer_0_2,Data representing the precancel buyer 0 2.,"logistics.lsp_funnel_view.""precancel_buyer_0_2""",logistics.lsp_funnel_view,
precancel_buyer_3_5,Data representing the precancel buyer 3 5.,"logistics.lsp_funnel_view.""precancel_buyer_3_5""",logistics.lsp_funnel_view,
precancel_buyer_5_10,Data representing the precancel buyer 5 10.,"logistics.lsp_funnel_view.""precancel_buyer_5_10""",logistics.lsp_funnel_view,
precancel_buyer_10_15,Data representing the precancel buyer 10 15.,"logistics.lsp_funnel_view.""precancel_buyer_10_15""",logistics.lsp_funnel_view,
precancel_buyer_15_20,Data representing the precancel buyer 15 20.,"logistics.lsp_funnel_view.""precancel_buyer_15_20""",logistics.lsp_funnel_view,
precancel_buyer_gt_20,Data representing the precancel buyer gt 20.,"logistics.lsp_funnel_view.""precancel_buyer_gt_20""",logistics.lsp_funnel_view,
precancel_seller,Data representing the precancel seller.,"logistics.lsp_funnel_view.""precancel_seller""",logistics.lsp_funnel_view,
precancel_seller_0_2,Data representing the precancel seller 0 2.,"logistics.lsp_funnel_view.""precancel_seller_0_2""",logistics.lsp_funnel_view,
precancel_seller_3_5,Data representing the precancel seller 3 5.,"logistics.lsp_funnel_view.""precancel_seller_3_5""",logistics.lsp_funnel_view,
precancel_seller_5_10,Data representing the precancel seller 5 10.,"logistics.lsp_funnel_view.""precancel_seller_5_10""",logistics.lsp_funnel_view,
